"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KG000038353","BISHKEK, KG","1986-09-07","67","83","51"
"KG000038353","BISHKEK, KG","1986-09-08","65","81","48"
"KG000038353","BISHKEK, KG","1986-09-09","66","81","48"
"KG000038353","BISHKEK, KG","1986-09-10","68","81","54"
"KG000038353","BISHKEK, KG","1986-09-11","67","82","53"
"KG000038353","BISHKEK, KG","1986-09-12","69","81","55"
"KG000038353","BISHKEK, KG","1986-09-13","67","79","51"
"KG000038353","BISHKEK, KG","1986-09-14","63","76","51"
"KG000038353","BISHKEK, KG","1986-09-15","67","80","51"
"KG000038353","BISHKEK, KG","1986-09-16","71","83","60"
"KG000038353","BISHKEK, KG","1986-09-17","69","81","54"
"KG000038353","BISHKEK, KG","1986-09-18","67","81","54"
"KG000038353","BISHKEK, KG","1986-09-19","73","86","59"
"KG000038353","BISHKEK, KG","1986-09-20","70","81","57"
"KG000038353","BISHKEK, KG","1986-09-21","74","85","63"
"KG000038353","BISHKEK, KG","1986-09-22","71","79","61"
"KG000038353","BISHKEK, KG","1986-09-23","67","78","56"
"KG000038353","BISHKEK, KG","1986-09-24","67","82","54"
"KG000038353","BISHKEK, KG","1986-09-25","75","89","60"
"KG000038353","BISHKEK, KG","1986-09-26","78","93","62"
"KG000038353","BISHKEK, KG","1986-09-27","71","79","65"
"KG000038353","BISHKEK, KG","1986-09-28","69","83","54"
"KG000038353","BISHKEK, KG","1986-09-29","70","81","59"
"KG000038353","BISHKEK, KG","1986-09-30","51","69","32"
"KG000038353","BISHKEK, KG","1986-10-01","38","49","31"
"KG000038353","BISHKEK, KG","1986-10-02","49","66","33"
"KG000038353","BISHKEK, KG","1986-10-03","59","74","46"
"KG000038353","BISHKEK, KG","1986-10-04","49","58","45"
"KG000038353","BISHKEK, KG","1986-10-05","55","76","38"
"KG000038353","BISHKEK, KG","1986-10-06","67","82","54"
"KG000038353","BISHKEK, KG","1986-10-07","71","87","56"
"KG000038353","BISHKEK, KG","1986-10-08","56","69","47"
"KG000038353","BISHKEK, KG","1986-10-09","49","55","46"
"KG000038353","BISHKEK, KG","1986-10-10","51","60","44"
"KG000038353","BISHKEK, KG","1986-10-11","58","78","41"
"KG000038353","BISHKEK, KG","1986-10-12","59","70","46"
"KG000038353","BISHKEK, KG","1986-10-13","53","64","48"
"KG000038353","BISHKEK, KG","1986-10-14","50","60","44"
"KG000038353","BISHKEK, KG","1986-10-15","34","51","28"
"KG000038353","BISHKEK, KG","1986-10-16","34","47","24"
"KG000038353","BISHKEK, KG","1986-10-17","41","54","32"
"KG000038353","BISHKEK, KG","1986-10-18","43","55","31"
"KG000038353","BISHKEK, KG","1986-10-19","49","61","38"
"KG000038353","BISHKEK, KG","1986-10-20","49","59","39"
"KG000038353","BISHKEK, KG","1986-10-21","46","57","36"
"KG000038353","BISHKEK, KG","1986-10-22","47","61","33"
"KG000038353","BISHKEK, KG","1986-10-23","47","60","34"
"KG000038353","BISHKEK, KG","1986-10-24","46","60","34"
"KG000038353","BISHKEK, KG","1986-10-25","51","70","35"
"KG000038353","BISHKEK, KG","1986-10-26","54","73","36"
"KG000038353","BISHKEK, KG","1986-10-27","59","75","50"
"KG000038353","BISHKEK, KG","1986-10-28","49","62","38"
"KG000038353","BISHKEK, KG","1986-10-29","51","66","38"
"KG000038353","BISHKEK, KG","1986-10-30","55","63","49"
"KG000038353","BISHKEK, KG","1986-10-31","51","62","44"
"KG000038353","BISHKEK, KG","1986-11-01","51","65","41"
"KG000038353","BISHKEK, KG","1986-11-02","52","63","42"
"KG000038353","BISHKEK, KG","1986-11-03","43","52","36"
"KG000038353","BISHKEK, KG","1986-11-04","42","47","40"
"KG000038353","BISHKEK, KG","1986-11-05","49","62","37"
"KG000038353","BISHKEK, KG","1986-11-06","57","72","47"
"KG000038353","BISHKEK, KG","1986-11-07","57","72","45"
"KG000038353","BISHKEK, KG","1986-11-08","55","73","41"
"KG000038353","BISHKEK, KG","1986-11-09","58","69","48"
"KG000038353","BISHKEK, KG","1986-11-10","61","73","53"
"KG000038353","BISHKEK, KG","1986-11-11","59","74","47"
"KG000038353","BISHKEK, KG","1986-11-12","55","65","49"
"KG000038353","BISHKEK, KG","1986-11-13","43","52","38"
"KG000038353","BISHKEK, KG","1986-11-14","38","44","35"
"KG000038353","BISHKEK, KG","1986-11-15","40","50","33"
"KG000038353","BISHKEK, KG","1986-11-16","31","40","25"
"KG000038353","BISHKEK, KG","1986-11-17","26","29","24"
"KG000038353","BISHKEK, KG","1986-11-18","27","30","22"
"KG000038353","BISHKEK, KG","1986-11-19","25","30","20"
"KG000038353","BISHKEK, KG","1986-11-20","27","33","23"
"KG000038353","BISHKEK, KG","1986-11-21","17","24","12"
"KG000038353","BISHKEK, KG","1986-11-22","10","16","3"
"KG000038353","BISHKEK, KG","1986-11-23","12","18","8"
"KG000038353","BISHKEK, KG","1986-11-24","13","25","4"
"KG000038353","BISHKEK, KG","1986-11-25","11","19","5"
"KG000038353","BISHKEK, KG","1986-11-26","17","28","8"
"KG000038353","BISHKEK, KG","1986-11-27","27","39","16"
"KG000038353","BISHKEK, KG","1986-11-28","29","43","19"
"KG000038353","BISHKEK, KG","1986-11-29","31","41","24"
"KG000038353","BISHKEK, KG","1986-11-30","36","50","27"
"KG000038353","BISHKEK, KG","1986-12-01","36","49","25"
"KG000038353","BISHKEK, KG","1986-12-02","41","56","33"
"KG000038353","BISHKEK, KG","1986-12-03","38","45","34"
"KG000038353","BISHKEK, KG","1986-12-04","41","54","34"
"KG000038353","BISHKEK, KG","1986-12-05","36","40","33"
"KG000038353","BISHKEK, KG","1986-12-06","35","44","30"
"KG000038353","BISHKEK, KG","1986-12-07","26","36","18"
"KG000038353","BISHKEK, KG","1986-12-08","26","43","12"
"KG000038353","BISHKEK, KG","1986-12-09","34","51","24"
"KG000038353","BISHKEK, KG","1986-12-10","31","35","27"
"KG000038353","BISHKEK, KG","1986-12-11","21","29","14"
"KG000038353","BISHKEK, KG","1986-12-12","15","25","7"
"KG000038353","BISHKEK, KG","1986-12-13","12","24","6"
"KG000038353","BISHKEK, KG","1986-12-14","18","29","5"
"KG000038353","BISHKEK, KG","1986-12-15","17","25","8"
"KG000038353","BISHKEK, KG","1986-12-16","19","34","6"
"KG000038353","BISHKEK, KG","1986-12-17","27","38","12"
"KG000038353","BISHKEK, KG","1986-12-18","24","36","16"
"KG000038353","BISHKEK, KG","1986-12-19","24","41","12"
"KG000038353","BISHKEK, KG","1986-12-20","30","51","16"
"KG000038353","BISHKEK, KG","1986-12-21","33","44","23"
"KG000038353","BISHKEK, KG","1986-12-22","35","39","29"
"KG000038353","BISHKEK, KG","1986-12-23","36","50","27"
"KG000038353","BISHKEK, KG","1986-12-24","33","37","30"
"KG000038353","BISHKEK, KG","1986-12-25","29","46","14"
"KG000038353","BISHKEK, KG","1986-12-26","41","54","33"
"KG000038353","BISHKEK, KG","1986-12-27","43","54","33"
"KG000038353","BISHKEK, KG","1986-12-28","42","48","38"
"KG000038353","BISHKEK, KG","1986-12-29","39","42","36"
"KG000038353","BISHKEK, KG","1986-12-30","38","46","31"
"KG000038353","BISHKEK, KG","1986-12-31","39","53","27"
"KG000038353","BISHKEK, KG","1987-01-01","38","41","34"
"KG000038353","BISHKEK, KG","1987-01-02","38","43","33"
"KG000038353","BISHKEK, KG","1987-01-03","40","52","33"
"KG000038353","BISHKEK, KG","1987-01-04","42","47","39"
"KG000038353","BISHKEK, KG","1987-01-05","40","54","29"
"KG000038353","BISHKEK, KG","1987-01-06","40","57","29"
"KG000038353","BISHKEK, KG","1987-01-07","45","59","33"
"KG000038353","BISHKEK, KG","1987-01-08","43","53","37"
"KG000038353","BISHKEK, KG","1987-01-09","39","47","33"
"KG000038353","BISHKEK, KG","1987-01-10","46","51","33"
"KG000038353","BISHKEK, KG","1987-01-11","47","62","38"
"KG000038353","BISHKEK, KG","1987-01-12","35","45","29"
"KG000038353","BISHKEK, KG","1987-01-13","29","32","26"
"KG000038353","BISHKEK, KG","1987-01-14","21","27","18"
"KG000038353","BISHKEK, KG","1987-01-15","20","28","16"
"KG000038353","BISHKEK, KG","1987-01-16","26","34","21"
"KG000038353","BISHKEK, KG","1987-01-17","33","45","24"
"KG000038353","BISHKEK, KG","1987-01-18","35","42","30"
"KG000038353","BISHKEK, KG","1987-01-19","24","34","21"
"KG000038353","BISHKEK, KG","1987-01-20","15","22","11"
"KG000038353","BISHKEK, KG","1987-01-21","7","16","-2"
"KG000038353","BISHKEK, KG","1987-01-22","4","22","-7"
"KG000038353","BISHKEK, KG","1987-01-23","12","38","-5"
"KG000038353","BISHKEK, KG","1987-01-24","32","55","13"
"KG000038353","BISHKEK, KG","1987-01-25","41","55","28"
"KG000038353","BISHKEK, KG","1987-01-26","44","53","36"
"KG000038353","BISHKEK, KG","1987-01-27","44","58","35"
"KG000038353","BISHKEK, KG","1987-01-28","43","55","36"
"KG000038353","BISHKEK, KG","1987-01-29","42","47","33"
"KG000038353","BISHKEK, KG","1987-01-30","38","51","29"
"KG000038353","BISHKEK, KG","1987-01-31","49","63","38"
"KG000038353","BISHKEK, KG","1987-02-01","42","61","24"
"KG000038353","BISHKEK, KG","1987-02-02","20","25","16"
"KG000038353","BISHKEK, KG","1987-02-03","31","47","16"
"KG000038353","BISHKEK, KG","1987-02-04","40","54","31"
"KG000038353","BISHKEK, KG","1987-02-05","45","61","34"
"KG000038353","BISHKEK, KG","1987-02-06","45","54","40"
"KG000038353","BISHKEK, KG","1987-02-07","34","44","30"
"KG000038353","BISHKEK, KG","1987-02-08","33","36","28"
"KG000038353","BISHKEK, KG","1987-02-09","34","45","25"
"KG000038353","BISHKEK, KG","1987-02-10","42","56","32"
"KG000038353","BISHKEK, KG","1987-02-11","47","57","37"
"KG000038353","BISHKEK, KG","1987-02-12","37","48","28"
"KG000038353","BISHKEK, KG","1987-02-13","29","36","23"
"KG000038353","BISHKEK, KG","1987-02-14","28","35","22"
"KG000038353","BISHKEK, KG","1987-02-15","27","29","25"
"KG000038353","BISHKEK, KG","1987-02-16","30","33","27"
"KG000038353","BISHKEK, KG","1987-02-17","29","33","25"
"KG000038353","BISHKEK, KG","1987-02-18","29","32","27"
"KG000038353","BISHKEK, KG","1987-02-19","30","43","20"
"KG000038353","BISHKEK, KG","1987-02-20","36","52","22"
"KG000038353","BISHKEK, KG","1987-02-21","45","61","33"
"KG000038353","BISHKEK, KG","1987-02-22","42","53","35"
"KG000038353","BISHKEK, KG","1987-02-23","38","43","34"
"KG000038353","BISHKEK, KG","1987-02-24","39","49","31"
"KG000038353","BISHKEK, KG","1987-02-25","41","54","31"
"KG000038353","BISHKEK, KG","1987-02-26","41","53","31"
"KG000038353","BISHKEK, KG","1987-02-27","46","62","33"
"KG000038353","BISHKEK, KG","1987-02-28","49","65","33"
"KG000038353","BISHKEK, KG","1987-03-01","51","63","41"
"KG000038353","BISHKEK, KG","1987-03-02","52","68","42"
"KG000038353","BISHKEK, KG","1987-03-03","40","47","37"
"KG000038353","BISHKEK, KG","1987-03-04","42","47","36"
"KG000038353","BISHKEK, KG","1987-03-05","43","46","40"
"KG000038353","BISHKEK, KG","1987-03-06","32","41","26"
"KG000038353","BISHKEK, KG","1987-03-07","27","29","25"
"KG000038353","BISHKEK, KG","1987-03-08","34","46","26"
"KG000038353","BISHKEK, KG","1987-03-09","39","44","36"
"KG000038353","BISHKEK, KG","1987-03-10","36","41","32"
"KG000038353","BISHKEK, KG","1987-03-11","31","33","29"
"KG000038353","BISHKEK, KG","1987-03-12","32","39","27"
"KG000038353","BISHKEK, KG","1987-03-13","43","59","31"
"KG000038353","BISHKEK, KG","1987-03-14","43","50","39"
"KG000038353","BISHKEK, KG","1987-03-15","46","61","35"
"KG000038353","BISHKEK, KG","1987-03-16","42","50","36"
"KG000038353","BISHKEK, KG","1987-03-17","45","55","35"
"KG000038353","BISHKEK, KG","1987-03-18","46","53","40"
"KG000038353","BISHKEK, KG","1987-03-19","47","55","42"
"KG000038353","BISHKEK, KG","1987-03-20","47","56","40"
"KG000038353","BISHKEK, KG","1987-03-21","43","46","40"
"KG000038353","BISHKEK, KG","1987-03-22","42","46","38"
"KG000038353","BISHKEK, KG","1987-03-23","36","45","34"
"KG000038353","BISHKEK, KG","1987-03-24","41","52","31"
"KG000038353","BISHKEK, KG","1987-03-25","45","54","35"
"KG000038353","BISHKEK, KG","1987-03-26","47","58","37"
"KG000038353","BISHKEK, KG","1987-03-27","49","57","40"
"KG000038353","BISHKEK, KG","1987-03-28","48","60","41"
"KG000038353","BISHKEK, KG","1987-03-29","49","56","45"
"KG000038353","BISHKEK, KG","1987-03-30","48","52","46"
"KG000038353","BISHKEK, KG","1987-03-31","49","63","36"
"KG000038353","BISHKEK, KG","1987-04-01","52","62","42"
"KG000038353","BISHKEK, KG","1987-04-02","45","54","40"
"KG000038353","BISHKEK, KG","1987-04-03","43","45","40"
"KG000038353","BISHKEK, KG","1987-04-04","42","47","37"
"KG000038353","BISHKEK, KG","1987-04-05","40","48","35"
"KG000038353","BISHKEK, KG","1987-04-06","37","47","31"
"KG000038353","BISHKEK, KG","1987-04-07","34","39","29"
"KG000038353","BISHKEK, KG","1987-04-08","38","49","29"
"KG000038353","BISHKEK, KG","1987-04-09","45","51","39"
"KG000038353","BISHKEK, KG","1987-04-10","48","58","38"
"KG000038353","BISHKEK, KG","1987-04-11","51","61","40"
"KG000038353","BISHKEK, KG","1987-04-12","55","65","46"
"KG000038353","BISHKEK, KG","1987-04-13","57","69","44"
"KG000038353","BISHKEK, KG","1987-04-14","58","71","47"
"KG000038353","BISHKEK, KG","1987-04-15","56","66","48"
"KG000038353","BISHKEK, KG","1987-04-16","55","60","51"
"KG000038353","BISHKEK, KG","1987-04-17","48","52","44"
"KG000038353","BISHKEK, KG","1987-04-18","56","73","39"
"KG000038353","BISHKEK, KG","1987-04-19","57","67","51"
"KG000038353","BISHKEK, KG","1987-04-20","59","72","45"
"KG000038353","BISHKEK, KG","1987-04-21","50","58","38"
"KG000038353","BISHKEK, KG","1987-04-22","41","46","37"
"KG000038353","BISHKEK, KG","1987-04-23","49","60","35"
"KG000038353","BISHKEK, KG","1987-04-24","55","67","40"
"KG000038353","BISHKEK, KG","1987-04-25","60","70","46"
"KG000038353","BISHKEK, KG","1987-04-26","66","79","50"
"KG000038353","BISHKEK, KG","1987-04-27","63","79","53"
"KG000038353","BISHKEK, KG","1987-04-28","50","55","47"
"KG000038353","BISHKEK, KG","1987-04-29","50","56","47"
"KG000038353","BISHKEK, KG","1987-04-30","50","60","37"
"KG000038353","BISHKEK, KG","1987-05-01","49","53","44"
"KG000038353","BISHKEK, KG","1987-05-02","53","63","41"
"KG000038353","BISHKEK, KG","1987-05-03","58","70","50"
"KG000038353","BISHKEK, KG","1987-05-04","50","57","47"
"KG000038353","BISHKEK, KG","1987-05-05","42","48","37"
"KG000038353","BISHKEK, KG","1987-05-06","47","56","41"
"KG000038353","BISHKEK, KG","1987-05-07","52","65","38"
"KG000038353","BISHKEK, KG","1987-05-08","57","69","41"
"KG000038353","BISHKEK, KG","1987-05-09","59","70","50"
"KG000038353","BISHKEK, KG","1987-05-10","55","61","51"
"KG000038353","BISHKEK, KG","1987-05-11","60","72","48"
"KG000038353","BISHKEK, KG","1987-05-12","63","75","48"
"KG000038353","BISHKEK, KG","1987-05-13","66","81","50"
"KG000038353","BISHKEK, KG","1987-05-14","69","81","51"
"KG000038353","BISHKEK, KG","1987-05-15","73","84","63"
"KG000038353","BISHKEK, KG","1987-05-16","73","83","60"
"KG000038353","BISHKEK, KG","1987-05-17","74","83","61"
"KG000038353","BISHKEK, KG","1987-05-18","64","73","57"
"KG000038353","BISHKEK, KG","1987-05-19","57","66","53"
"KG000038353","BISHKEK, KG","1987-05-20","63","75","52"
"KG000038353","BISHKEK, KG","1987-05-21","58","64","53"
"KG000038353","BISHKEK, KG","1987-05-22","57","67","45"
"KG000038353","BISHKEK, KG","1987-05-23","62","72","51"
"KG000038353","BISHKEK, KG","1987-05-24","66","80","48"
"KG000038353","BISHKEK, KG","1987-05-25","68","80","52"
"KG000038353","BISHKEK, KG","1987-05-26","70","84","51"
"KG000038353","BISHKEK, KG","1987-05-27","73","86","62"
"KG000038353","BISHKEK, KG","1987-05-28","71","80","60"
"KG000038353","BISHKEK, KG","1987-05-29","71","82","60"
"KG000038353","BISHKEK, KG","1987-05-30","72","82","59"
"KG000038353","BISHKEK, KG","1987-05-31","72","79","64"
"KG000038353","BISHKEK, KG","1987-06-01","73","85","61"
"KG000038353","BISHKEK, KG","1987-06-02","64","71","59"
"KG000038353","BISHKEK, KG","1987-06-03","62","72","50"
"KG000038353","BISHKEK, KG","1987-06-04","66","79","54"
"KG000038353","BISHKEK, KG","1987-06-05","71","78","59"
"KG000038353","BISHKEK, KG","1987-06-06","69","75","61"
"KG000038353","BISHKEK, KG","1987-06-07","66","77","56"
"KG000038353","BISHKEK, KG","1987-06-08","60","68","50"
"KG000038353","BISHKEK, KG","1987-06-09","55","64","49"
"KG000038353","BISHKEK, KG","1987-06-10","59","71","47"
"KG000038353","BISHKEK, KG","1987-06-11","65","76","52"
"KG000038353","BISHKEK, KG","1987-06-12","68","80","51"
"KG000038353","BISHKEK, KG","1987-06-13","70","82","53"
"KG000038353","BISHKEK, KG","1987-06-14","73","85","56"
"KG000038353","BISHKEK, KG","1987-06-15","72","82","60"
"KG000038353","BISHKEK, KG","1987-06-16","72","79","63"
"KG000038353","BISHKEK, KG","1987-06-17","74","85","61"
"KG000038353","BISHKEK, KG","1987-06-18","71","86","59"
"KG000038353","BISHKEK, KG","1987-06-19","55","63","49"
"KG000038353","BISHKEK, KG","1987-06-20","52","60","40"
"KG000038353","BISHKEK, KG","1987-06-21","53","61","45"
"KG000038353","BISHKEK, KG","1987-06-22","55","66","40"
"KG000038353","BISHKEK, KG","1987-06-23","55","61","49"
"KG000038353","BISHKEK, KG","1987-06-24","61","74","45"
"KG000038353","BISHKEK, KG","1987-06-25","67","78","53"
"KG000038353","BISHKEK, KG","1987-06-26","69","82","53"
"KG000038353","BISHKEK, KG","1987-06-27","74","86","56"
"KG000038353","BISHKEK, KG","1987-06-28","78","90","61"
"KG000038353","BISHKEK, KG","1987-06-29","79","92","65"
"KG000038353","BISHKEK, KG","1987-06-30","77","88","62"
"KG000038353","BISHKEK, KG","1987-07-01","76","87","65"
"KG000038353","BISHKEK, KG","1987-07-02","77","88","64"
"KG000038353","BISHKEK, KG","1987-07-03","78","90","61"
"KG000038353","BISHKEK, KG","1987-07-04","83","97","63"
"KG000038353","BISHKEK, KG","1987-07-05","65","82","60"
"KG000038353","BISHKEK, KG","1987-07-06","70","79","59"
"KG000038353","BISHKEK, KG","1987-07-07","74","85","62"
"KG000038353","BISHKEK, KG","1987-07-08","76","87","64"
"KG000038353","BISHKEK, KG","1987-07-09","78","90","64"
"KG000038353","BISHKEK, KG","1987-07-10","81","92","63"
"KG000038353","BISHKEK, KG","1987-07-11","74","84","65"
"KG000038353","BISHKEK, KG","1987-07-12","62","66","58"
"KG000038353","BISHKEK, KG","1987-07-13","63","70","58"
"KG000038353","BISHKEK, KG","1987-07-14","68","80","55"
"KG000038353","BISHKEK, KG","1987-07-15","71","79","62"
"KG000038353","BISHKEK, KG","1987-07-16","71","82","60"
"KG000038353","BISHKEK, KG","1987-07-17","73","85","63"
"KG000038353","BISHKEK, KG","1987-07-18","75","89","60"
"KG000038353","BISHKEK, KG","1987-07-19","77","87","64"
"KG000038353","BISHKEK, KG","1987-07-20","77","90","63"
"KG000038353","BISHKEK, KG","1987-07-21","83","94","70"
"KG000038353","BISHKEK, KG","1987-07-22","84","96","70"
"KG000038353","BISHKEK, KG","1987-07-23","83","92","72"
"KG000038353","BISHKEK, KG","1987-07-24","75","84","68"
"KG000038353","BISHKEK, KG","1987-07-25","71","78","62"
"KG000038353","BISHKEK, KG","1987-07-26","68","74","61"
"KG000038353","BISHKEK, KG","1987-07-27","71","83","58"
"KG000038353","BISHKEK, KG","1987-07-28","74","87","58"
"KG000038353","BISHKEK, KG","1987-07-29","74","86","63"
"KG000038353","BISHKEK, KG","1987-07-30","76","88","65"
"KG000038353","BISHKEK, KG","1987-07-31","74","87","57"
"KG000038353","BISHKEK, KG","1987-08-01","74","88","58"
"KG000038353","BISHKEK, KG","1987-08-02","72","85","58"
"KG000038353","BISHKEK, KG","1987-08-03","70","82","58"
"KG000038353","BISHKEK, KG","1987-08-04","72","85","56"
"KG000038353","BISHKEK, KG","1987-08-05","76","89","57"
"KG000038353","BISHKEK, KG","1987-08-06","80","93","69"
"KG000038353","BISHKEK, KG","1987-08-07","81","92","69"
"KG000038353","BISHKEK, KG","1987-08-08","75","86","62"
"KG000038353","BISHKEK, KG","1987-08-09","76","89","59"
"KG000038353","BISHKEK, KG","1987-08-10","77","92","58"
"KG000038353","BISHKEK, KG","1987-08-11","80","93","68"
"KG000038353","BISHKEK, KG","1987-08-12","85","95","72"
"KG000038353","BISHKEK, KG","1987-08-13","81","91","72"
"KG000038353","BISHKEK, KG","1987-08-14","79","92","62"
"KG000038353","BISHKEK, KG","1987-08-15","81","94","64"
"KG000038353","BISHKEK, KG","1987-08-16","79","93","63"
"KG000038353","BISHKEK, KG","1987-08-17","81","92","72"
"KG000038353","BISHKEK, KG","1987-08-18","80","92","68"
"KG000038353","BISHKEK, KG","1987-08-19","78","90","61"
"KG000038353","BISHKEK, KG","1987-08-20","76","89","61"
"KG000038353","BISHKEK, KG","1987-08-21","80","94","65"
"KG000038353","BISHKEK, KG","1987-08-22","80","93","63"
"KG000038353","BISHKEK, KG","1987-08-23","73","82","63"
"KG000038353","BISHKEK, KG","1987-08-24","71","80","58"
"KG000038353","BISHKEK, KG","1987-08-25","70","82","55"
"KG000038353","BISHKEK, KG","1987-08-26","72","84","56"
