"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KG000038353","BISHKEK, KG","2008-01-29","24","31","13"
"KG000038353","BISHKEK, KG","2008-01-30","27","38","16"
"KG000038353","BISHKEK, KG","2008-01-31","29","47","16"
"KG000038353","BISHKEK, KG","2008-02-01","33","50","21"
"KG000038353","BISHKEK, KG","2008-02-02","29","43","21"
"KG000038353","BISHKEK, KG","2008-02-03","21","28","16"
"KG000038353","BISHKEK, KG","2008-02-04","20","22","15"
"KG000038353","BISHKEK, KG","2008-02-05","18","25","17"
"KG000038353","BISHKEK, KG","2008-02-06","18","26","12"
"KG000038353","BISHKEK, KG","2008-02-07","16","24","11"
"KG000038353","BISHKEK, KG","2008-02-08","17","25","8"
"KG000038353","BISHKEK, KG","2008-02-09","15","20","12"
"KG000038353","BISHKEK, KG","2008-02-10","7","15","2"
"KG000038353","BISHKEK, KG","2008-02-11","5","17","-2"
"KG000038353","BISHKEK, KG","2008-02-12","13","29","0"
"KG000038353","BISHKEK, KG","2008-02-13","24","30","8"
"KG000038353","BISHKEK, KG","2008-02-14","25","34","20"
"KG000038353","BISHKEK, KG","2008-02-15","22","32","13"
"KG000038353","BISHKEK, KG","2008-02-16","31","46","17"
"KG000038353","BISHKEK, KG","2008-02-17","37","50","24"
"KG000038353","BISHKEK, KG","2008-02-18","34","41","31"
"KG000038353","BISHKEK, KG","2008-02-19","45","55","32"
"KG000038353","BISHKEK, KG","2008-02-20","47","62","37"
"KG000038353","BISHKEK, KG","2008-02-21","32","47","28"
"KG000038353","BISHKEK, KG","2008-02-22","26","33","20"
"KG000038353","BISHKEK, KG","2008-02-23","27","39","17"
"KG000038353","BISHKEK, KG","2008-02-24","27","37","18"
"KG000038353","BISHKEK, KG","2008-02-25","33","46","19"
"KG000038353","BISHKEK, KG","2008-02-26","37","45","26"
"KG000038353","BISHKEK, KG","2008-02-27","43","56","31"
"KG000038353","BISHKEK, KG","2008-02-28","34","45","33"
"KG000038353","BISHKEK, KG","2008-02-29","36","49","25"
"KG000038353","BISHKEK, KG","2008-03-01","41","53","31"
"KG000038353","BISHKEK, KG","2008-03-02","45","54","33"
"KG000038353","BISHKEK, KG","2008-03-03","44","56","35"
"KG000038353","BISHKEK, KG","2008-03-04","48","60","37"
"KG000038353","BISHKEK, KG","2008-03-05","52","65","38"
"KG000038353","BISHKEK, KG","2008-03-06","42","51","39"
"KG000038353","BISHKEK, KG","2008-03-07","44","51","37"
"KG000038353","BISHKEK, KG","2008-03-08","50","61","38"
"KG000038353","BISHKEK, KG","2008-03-09","46","54","41"
"KG000038353","BISHKEK, KG","2008-03-10","43","52","37"
"KG000038353","BISHKEK, KG","2008-03-11","50","63","32"
"KG000038353","BISHKEK, KG","2008-03-12","57","73","45"
"KG000038353","BISHKEK, KG","2008-03-13","49","65","38"
"KG000038353","BISHKEK, KG","2008-03-14","61","75","44"
"KG000038353","BISHKEK, KG","2008-03-15","65","77","49"
"KG000038353","BISHKEK, KG","2008-03-16","60","72","50"
"KG000038353","BISHKEK, KG","2008-03-17","49","63","41"
"KG000038353","BISHKEK, KG","2008-03-18","38","50","34"
"KG000038353","BISHKEK, KG","2008-03-19","48","60","36"
"KG000038353","BISHKEK, KG","2008-03-20","51","63","34"
"KG000038353","BISHKEK, KG","2008-03-21","59","72","43"
"KG000038353","BISHKEK, KG","2008-03-22","62","73","47"
"KG000038353","BISHKEK, KG","2008-03-23","65","77","49"
"KG000038353","BISHKEK, KG","2008-03-24","51","68","46"
"KG000038353","BISHKEK, KG","2008-03-25","50","60","42"
"KG000038353","BISHKEK, KG","2008-03-26","55","68","43"
"KG000038353","BISHKEK, KG","2008-03-27","51","67","44"
"KG000038353","BISHKEK, KG","2008-03-28","56","67","35"
"KG000038353","BISHKEK, KG","2008-03-29","62","72","49"
"KG000038353","BISHKEK, KG","2008-03-30","57","67","46"
"KG000038353","BISHKEK, KG","2008-03-31","57","69","45"
"KG000038353","BISHKEK, KG","2008-04-01","57","69","42"
"KG000038353","BISHKEK, KG","2008-04-02","58","69","46"
"KG000038353","BISHKEK, KG","2008-04-03","56","68","46"
"KG000038353","BISHKEK, KG","2008-04-04","61","72","39"
"KG000038353","BISHKEK, KG","2008-04-05","55","63","54"
"KG000038353","BISHKEK, KG","2008-04-06","59","69","46"
"KG000038353","BISHKEK, KG","2008-04-07","47","60","44"
"KG000038353","BISHKEK, KG","2008-04-08","46","53","42"
"KG000038353","BISHKEK, KG","2008-04-09","49","59","39"
"KG000038353","BISHKEK, KG","2008-04-10","53","67","36"
"KG000038353","BISHKEK, KG","2008-04-11","53","63","41"
"KG000038353","BISHKEK, KG","2008-04-12","59","68","48"
"KG000038353","BISHKEK, KG","2008-04-13","61","73","46"
"KG000038353","BISHKEK, KG","2008-04-14","53","63","51"
"KG000038353","BISHKEK, KG","2008-04-15","58","66","51"
"KG000038353","BISHKEK, KG","2008-04-16","56","61","50"
"KG000038353","BISHKEK, KG","2008-04-17","30","56","28"
"KG000038353","BISHKEK, KG","2008-04-18","35","43","25"
"KG000038353","BISHKEK, KG","2008-04-19","43","59","25"
"KG000038353","BISHKEK, KG","2008-04-20","60","80","32"
"KG000038353","BISHKEK, KG","2008-04-21","67","80","45"
"KG000038353","BISHKEK, KG","2008-04-22","71","87","53"
"KG000038353","BISHKEK, KG","2008-04-23","56","73","54"
"KG000038353","BISHKEK, KG","2008-04-24","60","67","51"
"KG000038353","BISHKEK, KG","2008-04-25","64","77","49"
"KG000038353","BISHKEK, KG","2008-04-26","70","83","50"
"KG000038353","BISHKEK, KG","2008-04-27","72","84","55"
"KG000038353","BISHKEK, KG","2008-04-28","60","69","57"
"KG000038353","BISHKEK, KG","2008-04-29","69","80","51"
"KG000038353","BISHKEK, KG","2008-04-30","55","69","54"
"KG000038353","BISHKEK, KG","2008-05-01","53","64","45"
"KG000038353","BISHKEK, KG","2008-05-02","60","73","40"
"KG000038353","BISHKEK, KG","2008-05-03","69","82","55"
"KG000038353","BISHKEK, KG","2008-05-04","62","70","57"
"KG000038353","BISHKEK, KG","2008-05-05","59","70","53"
"KG000038353","BISHKEK, KG","2008-05-06","61","72","50"
"KG000038353","BISHKEK, KG","2008-05-07","69","84","50"
"KG000038353","BISHKEK, KG","2008-05-08","73","86","54"
"KG000038353","BISHKEK, KG","2008-05-09","76","87","61"
"KG000038353","BISHKEK, KG","2008-05-10","69","74","63"
"KG000038353","BISHKEK, KG","2008-05-11","75","89","55"
"KG000038353","BISHKEK, KG","2008-05-12","74","85","61"
"KG000038353","BISHKEK, KG","2008-05-13","72","84","62"
"KG000038353","BISHKEK, KG","2008-05-14","75","87","65"
"KG000038353","BISHKEK, KG","2008-05-15","70","83","61"
"KG000038353","BISHKEK, KG","2008-05-16","68","79","57"
"KG000038353","BISHKEK, KG","2008-05-17","64","74","57"
"KG000038353","BISHKEK, KG","2008-05-18","70","81","54"
"KG000038353","BISHKEK, KG","2008-05-19","75","87","63"
"KG000038353","BISHKEK, KG","2008-05-20","77","87","63"
"KG000038353","BISHKEK, KG","2008-05-21","73","87","65"
"KG000038353","BISHKEK, KG","2008-05-22","69","77","62"
"KG000038353","BISHKEK, KG","2008-05-23","68","81","61"
"KG000038353","BISHKEK, KG","2008-05-24","62","75","59"
"KG000038353","BISHKEK, KG","2008-05-25","68","80","53"
"KG000038353","BISHKEK, KG","2008-05-26","65","76","58"
"KG000038353","BISHKEK, KG","2008-05-27","72","83","56"
"KG000038353","BISHKEK, KG","2008-05-28","75","87","62"
"KG000038353","BISHKEK, KG","2008-05-29","79","90","69"
"KG000038353","BISHKEK, KG","2008-05-30","82","96","68"
"KG000038353","BISHKEK, KG","2008-05-31","78","90","72"
"KG000038353","BISHKEK, KG","2008-06-01","73","84","63"
"KG000038353","BISHKEK, KG","2008-06-02","73","85","62"
"KG000038353","BISHKEK, KG","2008-06-03","78","90","64"
"KG000038353","BISHKEK, KG","2008-06-04","81","93","65"
"KG000038353","BISHKEK, KG","2008-06-05","84","98","66"
"KG000038353","BISHKEK, KG","2008-06-06","72","90","67"
"KG000038353","BISHKEK, KG","2008-06-07","77","89","60"
"KG000038353","BISHKEK, KG","2008-06-08","83","92","70"
"KG000038353","BISHKEK, KG","2008-06-09","84","97","70"
"KG000038353","BISHKEK, KG","2008-06-10","74","86","72"
"KG000038353","BISHKEK, KG","2008-06-11","78","87","62"
"KG000038353","BISHKEK, KG","2008-06-12","75","88","63"
"KG000038353","BISHKEK, KG","2008-06-13","79","96","58"
"KG000038353","BISHKEK, KG","2008-06-14","82","97","61"
"KG000038353","BISHKEK, KG","2008-06-15","81","93","74"
"KG000038353","BISHKEK, KG","2008-06-16","87","97","71"
"KG000038353","BISHKEK, KG","2008-06-17","82","93","73"
"KG000038353","BISHKEK, KG","2008-06-18","79","88","68"
"KG000038353","BISHKEK, KG","2008-06-19","74","87","61"
"KG000038353","BISHKEK, KG","2008-06-20","76","89","58"
"KG000038353","BISHKEK, KG","2008-06-21","78","94","62"
"KG000038353","BISHKEK, KG","2008-06-22","82","95","72"
"KG000038353","BISHKEK, KG","2008-06-23","80","89","73"
"KG000038353","BISHKEK, KG","2008-06-24","78","90","70"
"KG000038353","BISHKEK, KG","2008-06-25","75","92","66"
"KG000038353","BISHKEK, KG","2008-06-26","76","87","65"
"KG000038353","BISHKEK, KG","2008-06-27","77","87","67"
"KG000038353","BISHKEK, KG","2008-06-28","72","81","64"
"KG000038353","BISHKEK, KG","2008-06-29","71","81","61"
"KG000038353","BISHKEK, KG","2008-06-30","71","84","57"
"KG000038353","BISHKEK, KG","2008-07-01","77","91","59"
"KG000038353","BISHKEK, KG","2008-07-02","82","96","63"
"KG000038353","BISHKEK, KG","2008-07-03","80","91","71"
"KG000038353","BISHKEK, KG","2008-07-04","80","91","67"
"KG000038353","BISHKEK, KG","2008-07-05","82","94","68"
"KG000038353","BISHKEK, KG","2008-07-06","84","95","72"
"KG000038353","BISHKEK, KG","2008-07-07","80","90","71"
"KG000038353","BISHKEK, KG","2008-07-08","77","88","64"
"KG000038353","BISHKEK, KG","2008-07-09","76","89","61"
"KG000038353","BISHKEK, KG","2008-07-10","77","92","63"
"KG000038353","BISHKEK, KG","2008-07-11","83","98","67"
"KG000038353","BISHKEK, KG","2008-07-12","85","99","66"
"KG000038353","BISHKEK, KG","2008-07-13","83","98","73"
"KG000038353","BISHKEK, KG","2008-07-14","87","98","70"
"KG000038353","BISHKEK, KG","2008-07-15","85","99","75"
"KG000038353","BISHKEK, KG","2008-07-16","79","88","73"
"KG000038353","BISHKEK, KG","2008-07-17","80","87","69"
"KG000038353","BISHKEK, KG","2008-07-18","79","91","75"
"KG000038353","BISHKEK, KG","2008-07-19","80","90","72"
"KG000038353","BISHKEK, KG","2008-07-20","81","92","70"
"KG000038353","BISHKEK, KG","2008-07-21","83","94","71"
"KG000038353","BISHKEK, KG","2008-07-22","79","89","69"
"KG000038353","BISHKEK, KG","2008-07-23","78","90","71"
"KG000038353","BISHKEK, KG","2008-07-24","73","85","67"
"KG000038353","BISHKEK, KG","2008-07-25","75","86","66"
"KG000038353","BISHKEK, KG","2008-07-26","77","90","60"
"KG000038353","BISHKEK, KG","2008-07-27","76","90","70"
"KG000038353","BISHKEK, KG","2008-07-28","81","94","62"
"KG000038353","BISHKEK, KG","2008-07-29","87","99","71"
"KG000038353","BISHKEK, KG","2008-07-30","87","102","68"
"KG000038353","BISHKEK, KG","2008-07-31","90","105","73"
"KG000038353","BISHKEK, KG","2008-08-01","89","103","75"
"KG000038353","BISHKEK, KG","2008-08-02","89","103","73"
"KG000038353","BISHKEK, KG","2008-08-03","84","101","77"
"KG000038353","BISHKEK, KG","2008-08-04","69","87","63"
"KG000038353","BISHKEK, KG","2008-08-05","76","89","55"
"KG000038353","BISHKEK, KG","2008-08-06","83","94","60"
"KG000038353","BISHKEK, KG","2008-08-07","83","96","68"
"KG000038353","BISHKEK, KG","2008-08-08","83","98","72"
"KG000038353","BISHKEK, KG","2008-08-09","88","100","72"
"KG000038353","BISHKEK, KG","2008-08-10","74","88","69"
"KG000038353","BISHKEK, KG","2008-08-11","72","84","59"
"KG000038353","BISHKEK, KG","2008-08-12","75","89","59"
"KG000038353","BISHKEK, KG","2008-08-13","76","91","59"
"KG000038353","BISHKEK, KG","2008-08-14","80","93","64"
"KG000038353","BISHKEK, KG","2008-08-15","81","91","65"
"KG000038353","BISHKEK, KG","2008-08-16","77","86","67"
"KG000038353","BISHKEK, KG","2008-08-17","74","88","65"
"KG000038353","BISHKEK, KG","2008-08-18","71","84","62"
"KG000038353","BISHKEK, KG","2008-08-19","71","86","56"
"KG000038353","BISHKEK, KG","2008-08-20","74","90","58"
"KG000038353","BISHKEK, KG","2008-08-21","76","90","60"
"KG000038353","BISHKEK, KG","2008-08-22","80","92","66"
"KG000038353","BISHKEK, KG","2008-08-23","82","95","66"
"KG000038353","BISHKEK, KG","2008-08-24","80","92","69"
"KG000038353","BISHKEK, KG","2008-08-25","82","94","66"
"KG000038353","BISHKEK, KG","2008-08-26","75","86","68"
"KG000038353","BISHKEK, KG","2008-08-27","68","81","57"
"KG000038353","BISHKEK, KG","2008-08-28","74","88","56"
"KG000038353","BISHKEK, KG","2008-08-29","76","88","63"
"KG000038353","BISHKEK, KG","2008-08-30","76","87","63"
"KG000038353","BISHKEK, KG","2008-08-31","76","88","59"
"KG000038353","BISHKEK, KG","2008-09-01","78","90","61"
"KG000038353","BISHKEK, KG","2008-09-02","80","92","67"
"KG000038353","BISHKEK, KG","2008-09-03","68","76",
"KG000038353","BISHKEK, KG","2008-09-04","69","79","56"
"KG000038353","BISHKEK, KG","2008-09-05","65","74",
"KG000038353","BISHKEK, KG","2008-09-06","57","66",
"KG000038353","BISHKEK, KG","2008-09-07","61","74","45"
"KG000038353","BISHKEK, KG","2008-09-08","68","82","51"
"KG000038353","BISHKEK, KG","2008-09-09","71","83","53"
"KG000038353","BISHKEK, KG","2008-09-10","72","86","56"
"KG000038353","BISHKEK, KG","2008-09-11","75","87","59"
"KG000038353","BISHKEK, KG","2008-09-12","77","90","60"
"KG000038353","BISHKEK, KG","2008-09-13","78","89","63"
"KG000038353","BISHKEK, KG","2008-09-14","77","89","63"
"KG000038353","BISHKEK, KG","2008-09-15","73","84",
"KG000038353","BISHKEK, KG","2008-09-16","75","89","58"
"KG000038353","BISHKEK, KG","2008-09-17","71","84",
"KG000038353","BISHKEK, KG","2008-09-18","61","73","51"
"KG000038353","BISHKEK, KG","2008-09-19","58","65","52"
"KG000038353","BISHKEK, KG","2008-09-20","54","67",
"KG000038353","BISHKEK, KG","2008-09-21","55","66","44"
"KG000038353","BISHKEK, KG","2008-09-22","50","63","38"
"KG000038353","BISHKEK, KG","2008-09-23","49","62","36"
"KG000038353","BISHKEK, KG","2008-09-24","53","66","37"
"KG000038353","BISHKEK, KG","2008-09-25","55","70","39"
"KG000038353","BISHKEK, KG","2008-09-26","60","69","43"
"KG000038353","BISHKEK, KG","2008-09-27","63","76","53"
"KG000038353","BISHKEK, KG","2008-09-28","59","72",
"KG000038353","BISHKEK, KG","2008-09-29","66","80","50"
"KG000038353","BISHKEK, KG","2008-09-30","62","80",
"KG000038353","BISHKEK, KG","2008-10-01","51","56",
"KG000038353","BISHKEK, KG","2008-10-02","56","70","38"
"KG000038353","BISHKEK, KG","2008-10-03","66","82","46"
"KG000038353","BISHKEK, KG","2008-10-04","63","72","54"
"KG000038353","BISHKEK, KG","2008-10-05","57","66",
"KG000038353","BISHKEK, KG","2008-10-06","59","71","47"
"KG000038353","BISHKEK, KG","2008-10-07","58","71","47"
"KG000038353","BISHKEK, KG","2008-10-08","61","73","46"
"KG000038353","BISHKEK, KG","2008-10-09","63","76","48"
"KG000038353","BISHKEK, KG","2008-10-10","65","78","52"
"KG000038353","BISHKEK, KG","2008-10-11","57","64",
"KG000038353","BISHKEK, KG","2008-10-12","52","60",
"KG000038353","BISHKEK, KG","2008-10-13","47","56",
"KG000038353","BISHKEK, KG","2008-10-14","51","59","38"
"KG000038353","BISHKEK, KG","2008-10-15","51","55","48"
"KG000038353","BISHKEK, KG","2008-10-16","55","66","45"
"KG000038353","BISHKEK, KG","2008-10-17","56","68","42"
"KG000038353","BISHKEK, KG","2008-10-18","60","74","45"
"KG000038353","BISHKEK, KG","2008-10-19","49","60",
"KG000038353","BISHKEK, KG","2008-10-20","48","58",
"KG000038353","BISHKEK, KG","2008-10-21","47","61","36"
"KG000038353","BISHKEK, KG","2008-10-22","52","71","40"
"KG000038353","BISHKEK, KG","2008-10-23","52","64","43"
"KG000038353","BISHKEK, KG","2008-10-24","42",,
"KG000038353","BISHKEK, KG","2008-10-25","40","42","38"
"KG000038353","BISHKEK, KG","2008-10-26","44","55","36"
"KG000038353","BISHKEK, KG","2008-10-27","45","55","33"
"KG000038353","BISHKEK, KG","2008-10-28","42","45",
"KG000038353","BISHKEK, KG","2008-10-29","42","45","39"
"KG000038353","BISHKEK, KG","2008-10-30","43","45","42"
"KG000038353","BISHKEK, KG","2008-10-31","44","46","40"
"KG000038353","BISHKEK, KG","2008-11-01","45","48","43"
"KG000038353","BISHKEK, KG","2008-11-02","43","44","41"
"KG000038353","BISHKEK, KG","2008-11-03","43","52",
"KG000038353","BISHKEK, KG","2008-11-04","45","60","32"
"KG000038353","BISHKEK, KG","2008-11-05","48","59","35"
"KG000038353","BISHKEK, KG","2008-11-06","52","58","44"
"KG000038353","BISHKEK, KG","2008-11-07","51","58","44"
"KG000038353","BISHKEK, KG","2008-11-08","42","51",
"KG000038353","BISHKEK, KG","2008-11-09","31","35","26"
"KG000038353","BISHKEK, KG","2008-11-10","32","36","27"
"KG000038353","BISHKEK, KG","2008-11-11","28","30",
"KG000038353","BISHKEK, KG","2008-11-12","28","37","20"
"KG000038353","BISHKEK, KG","2008-11-13","32","45","21"
"KG000038353","BISHKEK, KG","2008-11-14","35","43","30"
"KG000038353","BISHKEK, KG","2008-11-15","34","42","27"
"KG000038353","BISHKEK, KG","2008-11-16","33","38","26"
"KG000038353","BISHKEK, KG","2008-11-17","34","43","27"
"KG000038353","BISHKEK, KG","2008-11-18","34","45","27"
"KG000038353","BISHKEK, KG","2008-11-19","32","44","22"
"KG000038353","BISHKEK, KG","2008-11-20","38","52","28"
"KG000038353","BISHKEK, KG","2008-11-21","39","56","27"
"KG000038353","BISHKEK, KG","2008-11-22","46","59","31"
"KG000038353","BISHKEK, KG","2008-11-23","44","56",
"KG000038353","BISHKEK, KG","2008-11-24","47","62","34"
"KG000038353","BISHKEK, KG","2008-11-25","45","59","31"
"KG000038353","BISHKEK, KG","2008-11-26","51","64",
"KG000038353","BISHKEK, KG","2008-11-27","45","59","35"
"KG000038353","BISHKEK, KG","2008-11-28","51","70","36"
"KG000038353","BISHKEK, KG","2008-11-29","44","58",
"KG000038353","BISHKEK, KG","2008-11-30","42","55","32"
"KG000038353","BISHKEK, KG","2008-12-01","38","46","32"
"KG000038353","BISHKEK, KG","2008-12-02","33","37","30"
"KG000038353","BISHKEK, KG","2008-12-03","32","37",
"KG000038353","BISHKEK, KG","2008-12-04","33","45","26"
"KG000038353","BISHKEK, KG","2008-12-05","33","42","27"
"KG000038353","BISHKEK, KG","2008-12-06","31","42","24"
"KG000038353","BISHKEK, KG","2008-12-07","32","44","24"
"KG000038353","BISHKEK, KG","2008-12-08","31","41","24"
"KG000038353","BISHKEK, KG","2008-12-09","35","42","25"
"KG000038353","BISHKEK, KG","2008-12-10","38","52","26"
"KG000038353","BISHKEK, KG","2008-12-11","36","49",
"KG000038353","BISHKEK, KG","2008-12-12","35","48","27"
"KG000038353","BISHKEK, KG","2008-12-13","39","56","25"
"KG000038353","BISHKEK, KG","2008-12-14","39","45","29"
"KG000038353","BISHKEK, KG","2008-12-15","32","36",
"KG000038353","BISHKEK, KG","2008-12-16","31","40","25"
"KG000038353","BISHKEK, KG","2008-12-17","31","37","28"
"KG000038353","BISHKEK, KG","2008-12-18","27","30",
"KG000038353","BISHKEK, KG","2008-12-19","27","28","25"
"KG000038353","BISHKEK, KG","2008-12-20","27","28","26"
"KG000038353","BISHKEK, KG","2008-12-21","31","38",
"KG000038353","BISHKEK, KG","2008-12-22","26","40","23"
"KG000038353","BISHKEK, KG","2008-12-23","29","35","20"
"KG000038353","BISHKEK, KG","2008-12-24","22","26",
"KG000038353","BISHKEK, KG","2008-12-25","20","22","16"
"KG000038353","BISHKEK, KG","2008-12-26","22","25","17"
"KG000038353","BISHKEK, KG","2008-12-27","33","42","22"
"KG000038353","BISHKEK, KG","2008-12-28","33","38","30"
"KG000038353","BISHKEK, KG","2008-12-29","33","41",
"KG000038353","BISHKEK, KG","2008-12-30","24","37",
"KG000038353","BISHKEK, KG","2008-12-31","24","29","17"
"KG000038353","BISHKEK, KG","2009-01-01","32","45","20"
"KG000038353","BISHKEK, KG","2009-01-02","40","51","25"
"KG000038353","BISHKEK, KG","2009-01-03","29","36",
"KG000038353","BISHKEK, KG","2009-01-04","18","27",
"KG000038353","BISHKEK, KG","2009-01-05","21","35","9"
"KG000038353","BISHKEK, KG","2009-01-06","24","35","7"
"KG000038353","BISHKEK, KG","2009-01-07","35","50","13"
"KG000038353","BISHKEK, KG","2009-01-08","25","38",
"KG000038353","BISHKEK, KG","2009-01-09","31","43","16"
"KG000038353","BISHKEK, KG","2009-01-10","36","48",
"KG000038353","BISHKEK, KG","2009-01-11","33","45",
"KG000038353","BISHKEK, KG","2009-01-12","26","39",
"KG000038353","BISHKEK, KG","2009-01-13","27","39","18"
"KG000038353","BISHKEK, KG","2009-01-14","27","35","22"
"KG000038353","BISHKEK, KG","2009-01-15","34","42","24"
"KG000038353","BISHKEK, KG","2009-01-16","29","43","21"
"KG000038353","BISHKEK, KG","2009-01-17","18","27",
"KG000038353","BISHKEK, KG","2009-01-18","29","40","18"
"KG000038353","BISHKEK, KG","2009-01-19","30","44","19"
"KG000038353","BISHKEK, KG","2009-01-20","33","48","22"
